Day,Month,Year,Genotype,Protein C,Protein D,Treatment,nucleus_id,area [µm$^2$],volume[µm$^3$],extent,solidity,mean intensity Protein C,mean intensity Protein D,ch_0_PCA_1,ch_0_PCA_2,ch_0_PCA_3,ch_0_PCA_4,ch_0_PCA_5,ch_1_PCA_1,ch_1_PCA_2,ch_1_PCA_3,ch_1_PCA_4,ch_1_PCA_5,ch_2_PCA_1,ch_2_PCA_2,ch_2_PCA_3,ch_2_PCA_4,ch_2_PCA_5
15,3,90,WT,C,D,A+B,22-09,497.97786044531256,889.135429248,0.5154809907834101,0.9408595084768038,32.687316664338596,19.876169856125156,-0.5800790705009904,1.8395489864421533,-1.0865567779793852,-0.24757034370971504,0.41314587344894577,-0.6409906089305029,1.070521933389164,-1.470634574716219,-0.7088362945991739,0.008124190094857802,-0.6582966169224739,1.9335509327819647,-0.8818625335482496,-0.297911048275661,1.4704571357873784
15,3,90,WT,C,D,A+B,22-10,568.4176474453126,1071.2721951360002,0.48180421728808825,0.9339505170266905,31.283056054721467,14.234189322358125,1.4589434009575433,-0.03719333475230617,0.17245287888360536,-0.09499338098046071,0.018077314285032915,1.3185552640459328,0.06963465838774284,-0.27367492037239954,-0.03364598195039087,0.22894832523670414,1.4199698925165536,-0.12916603979103722,0.10573998493225345,-0.20536909022425026,-0.00782034634951932
15,3,90,WT,C,D,A+B,22-11,577.1135464101563,1098.0369227520002,0.5123732251521298,0.9398320399702349,32.69743241714738,14.780794027824907,-0.6139678639301501,1.2627254524231755,-1.4255803910621108,-1.0275580798397195,-0.16780591104799575,-0.6560831491257179,0.39781388869930223,2.5598614334400627,-0.3539101062381609,0.6322044822216099,-0.7294325659681956,-0.6201489356557032,0.741925713991817,-0.41904602203787017,-1.4048340158019605
15,3,90,WT,C,D,A+B,22-12,580.52058075,1104.2468363520002,0.50054890921886,0.9352056379509834,27.834439320661343,13.530480260938027,-0.6139678639301501,1.2627254524231755,-1.4255803910621108,-1.0275580798397195,-0.16780591104799575,-0.6560831491257179,0.39781388869930223,2.5598614334400627,-0.3539101062381609,0.6322044822216099,-0.7294325659681956,-0.6201489356557032,0.741925713991817,-0.41904602203787017,-1.4048340158019605
15,3,90,WT,C,D,A+B,22-13,481.8590822460938,834.8607843840002,0.5212468982630273,0.9384336171994975,37.36611127640583,13.69949419815531,1.3625943735515436,0.06740966069969291,-0.10837377719659279,-0.09884868864274049,0.04554335172937022,1.3601297894378586,0.022181250081508917,0.12126191797761211,0.1835217464529593,-0.15632107298502665,1.436410266756347,-0.12274031923194881,-0.21239540369235263,0.010126936459002284,0.013594184934746895
15,3,90,WT,C,D,A+B,22-14,536.8814751093751,950.799871296,0.511184561965812,0.9269843191862929,34.676180523806416,14.666253020704069,-0.7911625193186913,-0.08044044099826886,0.8726915821149069,-2.703290107368904,-1.1112903860566825,-0.5698695696774252,1.4321840707011364,-0.004191275928999662,-0.8466382468061125,-0.41482103021295835,-0.7463068200923356,-0.9076423745990411,0.23661257178174286,-0.6621645128715171,-2.255614970311781
15,3,90,WT,C,D,A+B,22-15,541.1843438203125,988.1835511680002,0.5102773769440436,0.9355085243974133,30.32036699553824,15.106579526173569,-0.7911625193186913,-0.08044044099826886,0.8726915821149069,-2.703290107368904,-1.1112903860566825,-0.5698695696774252,1.4321840707011364,-0.004191275928999662,-0.8466382468061125,-0.41482103021295835,-0.7463068200923356,-0.9076423745990411,0.23661257178174286,-0.6621645128715171,-2.255614970311781
15,3,90,WT,C,D,A+B,22-16,720.196622578125,1496.9617724160003,0.4828926282051282,0.9298002005708556,27.739318012113166,12.194101053679582,1.3847123875919298,-0.10188793699669148,0.16708089954444463,-0.08691382116404951,-0.29280264228488445,1.354505009832082,0.052096006642999425,0.058836267961067557,0.045096415580260264,0.02334197040355001,1.4414844065830004,-0.18374832066780553,-0.10677240007801664,-0.031058209765982784,-0.20373888811689123
15,3,90,WT,C,D,A+B,23-01,567.431192109375,1045.7494502400002,0.5437695760276405,0.9331190779630963,23.562114014251783,13.231888361045131,-0.7742847346680073,-0.34878036251361094,0.22917748253103756,-1.898450220471893,-0.3473778894688623,-0.6911586954911514,0.17503715947212783,2.645087987672607,0.554350159531328,0.3871387074510894,-0.7811224003786873,-1.2382581831228816,-1.5851244338467343,-0.565448626913569,1.1446062032393605
15,3,90,WT,C,D,A+B,23-02,578.696216484375,1090.6471255680003,0.5216216216216216,0.9410094299185598,27.509878722313957,15.596310425325969,-0.7742847346680073,-0.34878036251361094,0.22917748253103756,-1.898450220471893,-0.3473778894688623,-0.6911586954911514,0.17503715947212783,2.645087987672607,0.554350159531328,0.3871387074510894,-0.7811224003786873,-1.2382581831228816,-1.5851244338467343,-0.565448626913569,1.1446062032393605
15,3,90,WT,C,D,A+B,23-03,511.68287439843755,913.1056957440002,0.5270250896057348,0.9423828750881241,34.760881392818284,11.787812840043525,1.4250606417597351,-0.06649388038883737,-0.08121553433455946,-0.06733023007662876,-0.2129078887710731,1.367326310779407,-0.037296678337411245,-0.04943511810426034,-0.1927645920273773,0.17399730768797123,1.4527570061060935,-0.1736745939380878,-0.05695959278710821,0.09978147735247421,-0.24635621540085628
15,3,90,WT,C,D,A+B,23-04,537.6850805390625,1002.3421541760001,0.4986715274345032,0.9460203962020866,29.489684653986743,18.111950932408153,-0.6281828887546403,1.3272143476318703,-0.44003038854684406,-0.338459461186066,-0.9359969335356211,-0.6627601673809147,0.6709555910628139,0.12319432134966482,-0.3448256056645055,0.8649946298275538,-0.7285646776421463,-0.2589072416814244,0.5013273541289545,-1.0068718195770856,0.2407616222672055
15,3,90,WT,C,D,A+B,23-05,599.0111243789063,1146.2258522880002,0.5278993278993279,0.9404871089371242,27.486022320944848,13.794560624119622,-0.6281828887546403,1.3272143476318703,-0.44003038854684406,-0.338459461186066,-0.9359969335356211,-0.6627601673809147,0.6709555910628139,0.12319432134966482,-0.3448256056645055,0.8649946298275538,-0.7285646776421463,-0.2589072416814244,0.5013273541289545,-1.0068718195770856,0.2407616222672055
15,3,90,WT,C,D,A+B,23-06,549.8147368828126,1014.7619813760001,0.4944625998547567,0.9426593596769541,28.45346062052506,14.75919466372927,1.4091916098310053,0.04049968221897013,0.025601745195420328,-0.06739659770424143,-0.03520107206475546,1.363167414125225,-0.010286872550909635,-0.1581783015959372,0.02342412561677477,0.038028288825573665,1.4390143492312204,-0.06704449619677175,-0.10459293210651445,0.016243346431342037,-0.16150850536854827
15,3,90,WT,C,D,A+B,23-07,574.2184611796876,1094.3730737280002,0.5154732654732654,0.9437690783484175,27.78681268796459,16.473358678999034,-0.5929181169684138,1.8490987031986172,-1.029781892773689,-0.9855724488356321,0.535787389258431,-0.6321610706865258,1.1757810900002559,-0.3567363197017786,0.9100195658603715,-0.5140041560873111,-0.7859660370291752,-1.8082584303914526,-1.1444614093784842,0.21971789869353603,-0.28001795631818494
15,3,90,WT,C,D,A+B,23-08,526.6827689062501,963.8406898560002,0.5123456790123457,0.9387890884896873,34.71863926293409,16.444623413439857,-0.5929181169684138,1.8490987031986172,-1.029781892773689,-0.9855724488356321,0.535787389258431,-0.6321610706865258,1.1757810900002559,-0.3567363197017786,0.9100195658603715,-0.5140041560873111,-0.7859660370291752,-1.8082584303914526,-1.1444614093784842,0.21971789869353603,-0.28001795631818494
15,3,90,WT,C,D,A+B,23-09,583.0318955742188,1097.3538322560003,0.5163184806428049,0.9395969585792524,29.61411351932545,16.401448701261955,1.434082743114019,-0.07710432444848916,-0.029928740125327705,-0.05743829707855136,-0.008295395610322597,1.3970245423211867,-0.04351773707828801,-0.030588265339181544,0.2375632104587216,-0.102585836702297,1.468100416379772,-0.2183486987913824,-0.17639595571310465,-0.12802565439499516,-0.47627099704472886
15,3,90,WT,C,D,A+B,23-10,533.086956703125,974.273344704,0.4925902668759812,0.9383373205741626,32.606284658040664,20.5474536299318,-0.6792534584377077,0.2425955761289962,1.1948703705696757,1.5231400302372449,2.994712888369901,-0.5608197889943985,1.3419557760768122,0.027103879068009783,-2.622729157899193,1.0229747422079125,-0.7578450577612551,-1.037902469516044,-0.3801092809664667,-0.23986962308667567,-0.754645155492044
15,3,90,WT,C,D,A+B,23-11,574.7801044218751,1081.518552576,0.5077551020408163,0.9342846413819001,29.71531924666973,15.192581534221405,-0.6792534584377077,0.2425955761289962,1.1948703705696757,1.5231400302372449,2.994712888369901,-0.5608197889943985,1.3419557760768122,0.027103879068009783,-2.622729157899193,1.0229747422079125,-0.7578450577612551,-1.037902469516044,-0.3801092809664667,-0.23986962308667567,-0.754645155492044
15,3,90,WT,C,D,A+B,23-12,552.7626173437501,1022.8348690560001,0.5606958061002179,0.9428162564396108,32.18304899520369,18.395604395604394,1.4361313873242056,-0.0997934065174037,0.09256660690901045,-0.043079294775326404,0.010950313653099168,1.301491964345685,0.09665590296736466,-0.0801083014716267,-0.307425741898072,0.2712535993683676,1.4225116923103773,-0.09666916859369079,-0.023735266907397495,0.1359972979238552,-0.11329214946714156
15,3,90,WT,C,D,A+B,23-13,606.4004658164063,1162.9305198720003,0.5164644236072807,0.9350876316972088,27.062530036845196,13.099909221978962,-0.7804296430577805,0.11413942541346216,2.931575732688281,-0.3408123443482052,-0.7954313513367705,-0.5884154589773914,1.1338146200401888,-0.3299949696436295,-1.9862426368593402,2.261296318173023,-0.7320517376615184,-0.6524386973495638,0.017400333087701773,0.8092722075212113,1.172307667580137
15,3,90,WT,C,D,A+B,23-14,602.950934953125,1150.448593536,0.4933031553721209,0.936981590127453,24.45870668250027,11.704361437979056,-0.7804296430577805,0.11413942541346216,2.931575732688281,-0.3408123443482052,-0.7954313513367705,-0.5884154589773914,1.1338146200401888,-0.3299949696436295,-1.9862426368593402,2.261296318173023,-0.7320517376615184,-0.6524386973495638,0.017400333087701773,0.8092722075212113,1.172307667580137
15,3,90,WT,C,D,A+B,23-15,584.6461891875,1105.799314752,0.5047335600907029,0.9297238030595729,24.626382883135847,12.308811141685855,1.4557893434618905,-0.15350046803964218,0.046675877746637395,0.00013594421980883323,-0.31997691121114646,1.3873668398514016,-0.054860751386854284,0.04636291791351721,0.050217088472411034,0.3531123601341726,1.44677987801823,-0.11923441121815997,-0.21789160951365485,0.18087506395800476,-0.09136452299520662
15,3,90,WT,C,D,A+B,23-16,535.3845255,975.2669308800001,0.5598930481283423,0.9398563734290843,26.79777141037886,9.7696911811525,-0.7033378646341257,0.5827874265488965,0.7727415225431153,0.3136698678930815,-1.3711376854607296,-0.6057301346794899,1.2018304356698057,-0.5061021047750341,-2.0234459248265204,0.4841573026458061,-0.7175950897946812,-0.13007550148353345,0.9120694886184628,-0.9125334058418717,0.04142935745730333
15,3,90,WT,C,D,B,01-01,668.6282016562501,1430.2673003520001,0.5222675736961451,0.9564386861010755,26.638242445293503,7.9215439388676625,-0.7033378646341257,0.5827874265488965,0.7727415225431153,0.3136698678930815,-1.3711376854607296,-0.6057301346794899,1.2018304356698057,-0.5061021047750341,-2.0234459248265204,0.4841573026458061,-0.7175950897946812,-0.13007550148353345,0.9120694886184628,-0.9125334058418717,0.04142935745730333
15,3,90,WT,C,D,B,01-02,763.984121484375,1261.8544435200001,0.3127404808077077,0.661372217159224,27.14089566929134,12.593553149606299,1.4631027101924612,-0.09035522930323489,-0.046099613242664435,-0.01678917083421253,-0.2104318865703672,1.3818231808289592,0.03792771298424838,-0.16651778829157649,0.3016482210154628,-0.1988684843159626,1.4060104666241122,-0.05273280486381973,-0.08377798223169652,0.0370963755620311,-0.09598448437383511
15,3,90,WT,C,D,B,01-03,758.5000025625001,1465.4154113280001,0.3464587737843552,0.7246430216490096,25.526866683617257,7.801847614204593,-0.761847576477466,-0.42728424661445086,0.5312001662562764,-1.077765246926911,1.2345536885760742,-0.7943578137175701,-0.2616687610057386,-0.7570713709593725,2.7155108884064334,-0.6222965045672532,-0.7536014450494061,-1.3902415907470989,-0.31389605077748584,1.0159356771894081,-0.9266860806130495
15,3,90,WT,C,D,B,01-04,939.60686221875,1787.2131340800001,0.38475935828877006,0.6420237803109733,23.27755385684503,11.052814454482279,-0.761847576477466,-0.42728424661445086,0.5312001662562764,-1.077765246926911,1.2345536885760742,-0.7943578137175701,-0.2616687610057386,-0.7570713709593725,2.7155108884064334,-0.6222965045672532,-0.7536014450494061,-1.3902415907470989,-0.31389605077748584,1.0159356771894081,-0.9266860806130495
15,3,90,WT,C,D,B,01-05,663.54515803125,1406.6696286720003,0.5287581699346405,0.9542505687084001,21.804653010771677,7.291541585731944,1.4519993454523732,-0.13001613638560516,0.1100636943287244,-0.10877765823097264,-0.13024737117758764,1.3963233550860372,-0.1412530307889706,-0.49141691550023936,0.008701706530155888,-0.0009566127433443662,1.4211163881260376,-0.1604796873180932,-0.07433522575795082,0.3049797050544175,-0.048414337641661996
15,3,90,WT,C,D,B,01-06,898.7634152578125,1651.340224512,0.4048227986846913,0.7624508988731828,22.426669675090253,9.048360409145607,-0.7035144203912371,0.6139247693685906,0.8242350072354908,0.061489367722217664,-1.120604971965435,-0.5977658973770641,1.3055431085221016,-0.8290354005751251,0.7320882826492957,0.8202111724955156,-0.7432061001529986,-1.0099510413468702,0.37702511680499823,0.05471535121537524,-1.6920536297371958
15,3,90,WT,C,D,B,01-07,657.8345441250001,1381.2710820480004,0.5192110177404295,0.9524278496189089,21.240255361237242,7.066942408847727,-0.7035144203912371,0.6139247693685906,0.8242350072354908,0.061489367722217664,-1.120604971965435,-0.5977658973770641,1.3055431085221016,-0.8290354005751251,0.7320882826492957,0.8202111724955156,-0.7432061001529986,-1.0099510413468702,0.37702511680499823,0.05471535121537524,-1.6920536297371958
