Day,Month,Year,Genotype,Protein C,Protein D,Treatment,nucleus_id,area [µm$^2$],volume[µm$^3$],extent,solidity,Protein 1,Protein 2,ch_0_PCA_1,ch_0_PCA_2,ch_0_PCA_3,ch_0_PCA_4,ch_0_PCA_5,ch_0_PCA_6,ch_1_PCA_1,ch_1_PCA_2,ch_1_PCA_3,ch_1_PCA_4,ch_1_PCA_5,ch_1_PCA_6,ch_2_PCA_1,ch_2_PCA_2,ch_2_PCA_3,ch_2_PCA_4,ch_2_PCA_5,ch_2_PCA_6
15,3,90,WT,C,D,A+B,09-08,562.5822622148438,1027.1197094400002,0.5587649065909935,0.9414845173041895,28.410459492140266,8.95012091898428,1.8923160350841581,-1.3603193213379083,-0.10673940608558932,0.7792233859301588,1.8916958707196763,-0.9913045112701335,0.3526261410066344,-1.3617500761573993,1.8057618861410194,-0.8239919070111671,2.318358783380043,-0.4212380753143132,-0.3745334120201992,0.14365581409606734,-0.26101548909356626,0.15323240586361916,1.363391308195289,0.47761813125884295
15,3,90,WT,C,D,A+B,09-09,626.5728380742188,1203.6675530880002,0.5596846846846847,0.9382351517498427,28.08491977506062,8.42067791363566,1.6199862870747517,-2.2092464411602877,-0.4565170307847748,0.5434592872774879,1.322218179727251,-2.41573204903577,0.840544333174422,-1.9641368302053088,0.15533997187248322,0.9861148303525956,1.2913124297064364,-1.061048939282762,-0.7263388269967509,-0.3723716339252341,0.24169885844296396,-0.20838153326648612,0.11720518919588173,1.0017748067232544
15,3,90,WT,C,D,A+B,09-10,567.4135809375,1049.8479932160003,0.5599496555378908,0.9397965423314247,27.030048503489887,7.699160061516621,1.815028655680058,-1.7539325567443251,-0.8776075917833491,-0.5743787292314348,0.4402801826632223,-1.0892092629816863,0.7122691871788467,-1.70794764986687,-0.06091745071892191,1.6753510666644225,1.0684795503706004,0.38705056108552305,-0.7077668818382673,0.016196970644290723,0.16429711970750055,-0.03685155449123885,0.31502453438007955,0.4908130042341966
15,3,90,WT,C,D,A+B,09-11,521.7988846640625,895.6558385280002,0.522799768015079,0.9271067686571961,34.83228177216945,10.883588712473133,2.2861964276763627,-1.3342390342305708,-0.3734422504666479,-0.056456812488738864,1.360885512782077,-0.9535920131896382,1.2727223882955534,-1.5105531267132564,3.252285796886476,0.5444013080379037,3.5397360791507886,-0.44376019103222863,-0.39879662742680716,0.32856903275022653,-0.09527064576755477,0.20177462906457228,0.32824627300919146,1.0778729266047302
15,3,90,WT,C,D,A+B,09-12,497.763540140625,853.3042277760001,0.5596692733789508,0.938016246842788,32.07925187395386,12.706935448657303,2.0999867197165343,-0.34882172797892363,0.17452987337318657,0.1353203886549494,2.5176588734242644,-1.5087369888985154,0.6119031976460987,-0.8365833780650659,1.7273357345859477,-0.6621092782905686,0.9100822815443637,-3.304502881957643,-0.3576820731591273,0.18311400161732133,0.5545910004280468,0.20445683949787413,0.5937285928531842,0.6674757439125336
15,3,90,WT,C,D,A+B,09-13,514.8866145585938,902.1141486720002,0.5558233853688399,0.9397722861948505,30.348867625800235,11.198320368968128,2.1312528670651667,-1.1733496828710737,-0.5798117179026757,-0.7064017660834211,0.5013661563923651,-0.2486207300467296,0.48654796674616657,-1.816323310350468,0.5338462599753042,-0.5864330506646778,1.2215511816897735,0.07077950227684247,-0.484517624715349,0.27789772647625016,0.29976906308356666,0.0847596197745866,0.08883341497624678,0.8969542872739614
15,3,90,WT,C,D,A+B,09-14,482.9895280546875,816.727836672,0.5425294942661496,0.9328982834444602,30.919936131386862,11.447232360097324,2.01113381957328,0.17953801883497075,0.17370659234299723,0.1390083971412667,-0.19533412565128958,-0.7029192348667576,1.0116928560000666,-0.6757726476609635,2.4478944875091724,0.41678696366993645,-1.8075835956432296,1.7492911651485081,-0.45927394951801764,0.12782828205630423,0.5132474609394437,-0.062395950765708946,0.6477370328250116,0.3161364513745986
15,3,90,WT,C,D,A+B,09-15,574.5600796289062,1083.6920223360003,0.5854468599033816,0.944573748308525,23.700532920749527,9.31986705632915,1.7238790776318562,-1.9536452310779635,-0.9940801243428532,-0.7722007995997712,1.1870905541911656,0.04869655684677431,-0.10257072413709344,-2.0630334389675213,-0.5166787915622956,0.10746267700378359,1.1147228090237715,-0.45638129369323216,-0.5522397943110512,0.20897150620856966,0.49369063115500184,-0.14611732084839954,0.0049498903108977105,0.5475656541771777
15,3,90,WT,C,D,A+B,09-16,544.9038233203125,934.7161950720002,0.5015995734470807,0.935604177026355,29.746478873239436,10.800425192665427,2.0486189757020195,-0.5045525663797907,0.7787159461650682,1.1431527105406665,3.0762543891708294,-2.3581946110867693,0.4360972495526015,-0.6724561223547552,2.4956376443720925,-1.3802781182343111,1.9622232583390633,-0.5241235733663031,-0.5293420894883188,-0.17346222055246918,0.16647900517559247,-0.1214009434453557,0.49762536244784483,0.830041131001336
15,3,90,WT,C,D,A+B,09-17,617.9605156054688,1209.7532684160003,0.5799297451774232,0.9435726048629275,23.398747497561725,7.613572198552435,1.1063671281557648,-1.7935362318039414,-0.6332157377249458,-0.5729901462575122,0.8847552949170258,-0.5864446616843784,0.0740212052103303,-1.9508239819595399,-0.4753150074044693,0.021843460890359455,0.19388516123938873,-0.6264009869075168,-0.702730900725168,-0.04825092132427724,0.32297286279171294,-0.33434739838725896,0.08410753761603805,0.47205744185871656
